frame,sharp,polyfit_variance
1782.0,158.83827802124026,none
1783.0,147.12024248860675,none
1784.0,148.01949887949624,none
1785.0,161.8309138168335,none
1786.0,150.1943221759372,none
1787.0,149.17884863213433,none
1788.0,164.814080726454,none
1789.0,151.51273025699192,none
1790.0,153.08315099826385,none
1791.0,166.06645100080704,none
1792.0,152.30156770562067,none
1793.0,153.53107446221247,none
1794.0,164.35778892957902,none
1795.0,152.30134995778405,none
1796.0,150.26061170789933,none
1797.0,165.0733339964125,none
1798.0,152.6088907708062,none
1799.0,155.2301320285373,none
1800.0,162.15627973615855,none
1801.0,106.40076437106661,none
1802.0,91.97382201724582,none
1803.0,103.3364734088474,none
1804.0,121.01272843678792,none
1805.0,129.44523203514944,none
1806.0,149.79285780164932,none
1807.0,164.67455608300102,none
1808.0,153.34966575775144,none
1809.0,141.42017908460832,none
1810.0,101.83686957194011,none
1811.0,101.09282326236301,none
1812.0,121.03012643076579,none
1813.0,147.5229700993856,none
1814.0,145.36527255859377,none
1815.0,147.38308121727837,none
1816.0,168.65728769921196,none
1817.0,154.16082619069417,none
1818.0,154.70219075453016,none
1819.0,167.10015735609264,none
1820.0,154.9391425576104,none
1821.0,153.7040767896864,none
1822.0,167.50759960920547,none
1823.0,155.6579213317871,none
1824.0,155.20108347151017,none
1825.0,168.5158274407281,none
1826.0,177.93241662326386,none
1827.0,156.29904618309868,none
1828.0,155.4394076578776,none
1829.0,169.18840892723932,none
1830.0,155.17482652384442,none
1831.0,154.0273539630466,none
1832.0,165.85204869774714,none
1833.0,154.30526677449544,none
1834.0,154.49308984307183,none
1835.0,169.0358469177246,none
1836.0,155.7065127182007,none
1837.0,154.2183857903375,none
1838.0,167.85992072736954,none
1839.0,154.2127203443739,none
1840.0,157.75756978081597,none
1841.0,169.4248479124281,none
1842.0,156.31197949879967,none
1843.0,154.84454996676976,none
1844.0,169.2168404513889,none
1845.0,155.63981887749563,none
1846.0,157.37856433088513,none
1847.0,170.23111642184787,none
1848.0,156.68802750583225,none
1849.0,157.11446179945204,none
1850.0,171.30313662109373,none
1851.0,177.04453168131514,none
1852.0,152.94245953776039,none
1853.0,153.11649332258438,none
1854.0,170.8458063632541,none
1855.0,153.23734217054576,none
1856.0,151.62544492577447,none
1857.0,168.9152835225423,none
1858.0,152.3985572942098,none
1859.0,151.95856433088514,none
1860.0,170.44817325015597,none
1861.0,152.8568557941013,none
1862.0,155.47246402384437,none
1863.0,172.0069657713148,none
1864.0,154.58792024586998,none
1865.0,155.48182107187904,none
1866.0,173.33961227603484,none
1867.0,155.7983219019572,none
1868.0,154.57676636945936,none
1869.0,170.29421294335256,none
1870.0,152.7806309889052,none
1871.0,154.97783376040988,none
1872.0,171.7521829018487,none
1873.0,155.8468943805271,none
1874.0,155.2901472981771,none
1875.0,173.1412608479818,none
1876.0,178.24754505055745,none
1877.0,159.51223020833334,none
1878.0,159.3371701327854,none
1879.0,172.05250419769285,none
1880.0,159.7954296669854,none
1881.0,160.30810566134983,none
1882.0,170.51790791829427,none
1883.0,160.20548602905274,none
1884.0,161.04758577406145,none
1885.0,172.9965050860935,none
1886.0,164.0516228190104,none
1887.0,163.4733439120822,none
1888.0,175.38943793131514,none
1889.0,165.22328506656225,none
1890.0,164.26887382744684,none
1891.0,174.19552066904703,none
1892.0,163.1723421705458,none
1893.0,164.46586751030816,none
1894.0,177.25027391493055,none
1895.0,169.4614198343913,none
1896.0,182.7696587565104,none
1897.0,201.76088539225262,none
1898.0,182.56351704491507,none
1899.0,179.89856821272107,14.948607918450262
1900.0,195.45932538452146,none
1901.0,213.4423749287923,none
1902.0,183.77023531833228,14.30211816232726
1903.0,182.30008652733696,14.527788514677637
1904.0,197.65729633178714,none
1905.0,183.1830357989841,14.517631235519552
1906.0,218.726402017551,13.774708836496162
1907.0,244.1058972695245,14.203208473234792
1908.0,225.45519097222223,14.320856391582597
1909.0,230.515139533827,14.059497626746387
1910.0,247.57781616058347,14.500221406521097
1911.0,235.38085126936173,14.112731445285581
1912.0,233.615963480462,13.874047705601315
1913.0,247.9831125893487,14.672402642404421
1914.0,234.25703254937062,14.058157974379538
1915.0,234.26726958804656,13.781731480822117
1916.0,248.2086340813531,14.549529177339586
1917.0,221.32516965721976,14.401257593462956
1918.0,216.72855792575413,14.357940878967165
1919.0,223.8871508728027,14.036718061670747
1920.0,204.92223094872372,14.309577066440456
1921.0,197.30425269215903,14.475915886531062
1922.0,211.268767503357,14.667243116946617
1923.0,199.7893345208062,14.06553629851486
1924.0,201.08934167327882,14.443682206154069
1925.0,209.0731881373088,14.551049437410574
1926.0,218.77493420138887,13.756242555746821
1927.0,184.0428325676812,14.179303461276152
1928.0,174.62434043358698,none
1929.0,181.71406325683597,none
1930.0,167.8688256752862,none
1931.0,164.08410477956136,none
1932.0,172.73320821787516,none
1933.0,169.08117935926649,none
1934.0,168.48713723687067,none
1935.0,177.09512660980224,none
1936.0,169.4890488265991,none
1937.0,168.11941852145725,none
1938.0,175.84376980777316,none
1939.0,166.9348675454034,none
1940.0,166.0992329583062,none
1941.0,174.6093159584893,none
1942.0,165.18556788991293,none
1943.0,164.773740234375,none
1944.0,174.3852433537801,none
1945.0,164.01543129814993,none
1946.0,164.56259532318114,none
1947.0,173.59973607788083,none
1948.0,162.4617856443617,none
1949.0,162.26489127536348,none
1950.0,171.16665623914932,none
1951.0,186.96348147226968,none
1952.0,168.18348991546628,none
1953.0,164.77841394788953,none
1954.0,184.096301751709,none
1955.0,177.91694722222223,none
1956.0,179.86134397362602,none
1957.0,193.6117244296604,none
1958.0,181.0264735499064,none
1959.0,183.3749739149306,14.196732455007819
1960.0,192.55880793660484,none
1961.0,180.9973432941013,14.153355178111976
1962.0,183.6706968911065,none
1963.0,193.83852844984267,none
1964.0,183.8241313469781,none
1965.0,192.67227649671767,14.301287322183024
1966.0,240.62074843190513,14.241904373858121
1967.0,233.808293359375,14.201893828875761
1968.0,234.9372364907159,13.869330379340283
1969.0,240.71144127332897,14.108973223058515
1970.0,237.90647704654268,14.039170845496226
1971.0,235.8641793375651,14.51458068652059
1972.0,244.63669738498265,14.297658427225706
1973.0,230.89208585595023,14.105380487905466
1974.0,233.86130037367082,14.020071469214647
1975.0,242.64258193359382,14.180774444488732
1976.0,228.04611275210908,14.00542696420593
1977.0,187.83837232801645,14.575524369143972
1978.0,182.46238427666557,14.679814310916019
1979.0,200.9703451002333,none
1980.0,185.1681929997762,14.56452355878001
1981.0,184.39486448567706,none
1982.0,198.12958077731662,none
1983.0,191.49631860283748,none
1984.0,191.9100589165582,none
1985.0,186.18330399305557,none
1986.0,150.97929300520155,none
1987.0,147.21525363498264,none
1988.0,157.17802215152318,none
1989.0,150.6668323540582,none
1990.0,148.46350921207005,none
1991.0,153.4085527206421,none
1992.0,148.92336710544163,none
1993.0,149.95844021792942,none
1994.0,152.870269720459,none
1995.0,147.99743863915336,none
1996.0,146.52168845214848,none
1997.0,149.77946068725586,none
1998.0,144.88717844628223,none
1999.0,144.994465453932,none
2000.0,149.77954803449845,none
2001.0,161.45185027245415,none
2002.0,142.2681454059177,none
2003.0,143.3986660425822,none
2004.0,155.37340281829836,none
2005.0,140.81320821787514,none
2006.0,138.9717888888889,none
2007.0,149.93977974429663,none
2008.0,141.38546885019937,none
2009.0,142.17277180718318,none
2010.0,151.3549778196547,none
2011.0,126.53685349121093,none
2012.0,90.84089407280817,none
2013.0,89.76239351382785,none
2014.0,103.43163239186606,none
2015.0,122.50727717488607,none
2016.0,155.9358861735026,none
2017.0,143.3332200722588,none
2018.0,147.05634831746423,none
2019.0,159.58235472802056,none
2020.0,149.30447993706596,none
2021.0,148.40063051333954,none
2022.0,158.08931309661864,none
2023.0,153.6945730182224,none
2024.0,153.8978164630466,none
2025.0,164.53229715152315,none
2026.0,174.2832259072198,none
2027.0,153.46322926686602,none
2028.0,153.16561795789931,none
2029.0,165.4537978744507,none
2030.0,152.76737646738687,none
2031.0,152.568100257704,none
2032.0,166.26100066714818,none
2033.0,153.04719231499564,none
2034.0,153.17850699717204,none
2035.0,164.43964982028535,none
2036.0,152.30361425713429,none
2037.0,153.83520675845674,none
2038.0,166.57947152896455,none
2039.0,152.6907403910319,none
2040.0,154.36341612345373,none
2041.0,169.35732743988038,none
2042.0,154.8042954854329,none
2043.0,155.26843194173173,none
2044.0,163.32139637841118,none
2045.0,141.1536696370443,none
2046.0,87.49121894259983,none
2047.0,112.51096882985435,none
2048.0,118.1302982243856,none
2049.0,128.86090344221327,none
2050.0,154.31881680484346,none
2051.0,98.55775840233696,none
2052.0,100.9353371846517,none
2053.0,116.10218191172285,none
2054.0,146.2089142047458,none
2055.0,135.1784218463474,none
2056.0,143.8862011691623,none
2057.0,160.71984280582006,none
2058.0,143.49503815104165,none
2059.0,114.07238062540691,none
2060.0,95.96288808848063,none
2061.0,81.89747849782307,none
2062.0,89.15573933495418,none
2063.0,98.00754481184217,none
2064.0,92.42838439517551,none
2065.0,93.56576051008436,none
2066.0,98.30427330457898,none
2067.0,96.00772652028402,none
2068.0,98.7047313027276,none
2069.0,109.05838397878013,none
2070.0,100.84478025648329,none
2071.0,102.42258785247803,none
2072.0,112.47843641493057,none
2073.0,103.95496993747288,none
2074.0,105.94372574801976,none
2075.0,114.4878290729099,none
2076.0,121.86972650756836,none
2077.0,107.52485693613689,none
2078.0,105.41192860497368,none
2079.0,112.16662161187065,none
2080.0,104.84997536621094,none
2081.0,103.34733194376626,none
2082.0,109.75146445702448,none
2083.0,104.80916455010309,none
2084.0,104.2105126341078,none
2085.0,107.22019855075413,none
2086.0,126.20383571624758,none
2087.0,138.501699808587,none
2088.0,160.03531325683596,none
2089.0,153.31006575249566,none
2090.0,156.32073201344812,none
2091.0,167.84331599324543,none
2092.0,115.79324143727621,none
2093.0,92.10333951805963,none
2094.0,123.20849338768853,none
2095.0,133.29797525770402,none
2096.0,146.09226426442464,none
2097.0,159.96589443359375,none
2098.0,145.56899112887913,none
2099.0,144.32355645735,none
2100.0,152.9045545728895,none
2101.0,167.77898598564994,none
2102.0,149.18249127180312,none
2103.0,148.5021203475952,none
2104.0,157.11519172905818,none
2105.0,143.209831602478,none
2106.0,141.89197092268202,none
2107.0,151.77020168999564,none
2108.0,142.4273498019748,none
2109.0,141.73888474121097,none
2110.0,152.96196899346245,none
2111.0,144.3554362045288,none
2112.0,148.5585697616577,none
2113.0,161.1714296766493,none
2114.0,149.47713198496498,none
2115.0,147.40754282616513,none
2116.0,157.6637080722385,none
2117.0,144.4790244547526,none
2118.0,144.63516353081596,none
2119.0,158.87836763492157,none
2120.0,146.83298225301107,none
2121.0,146.8848003741794,none
2122.0,157.3264687065972,none
2123.0,146.11390538126622,none
2124.0,145.24423175998263,none
2125.0,157.8495016192966,none
2126.0,167.61448388654924,none
2127.0,147.23676371256508,none
2128.0,145.19317738427057,none
2129.0,159.16614894595676,none
2130.0,146.31941454467773,none
2131.0,146.09667200368247,none
2132.0,158.4923792582194,none
2133.0,147.44518613535564,none
2134.0,146.39281037326384,none
2135.0,160.9862213209364,none
2136.0,148.1887455071343,none
2137.0,146.83823902570936,none
2138.0,160.87745932193334,none
2139.0,147.4634331597222,none
2140.0,148.3970229897393,none
2141.0,159.1664101453993,none
2142.0,148.4334441724989,none
2143.0,149.53878938530818,none
2144.0,162.68350360768636,none
2145.0,150.13080328776041,none
2146.0,150.80052018890382,none
2147.0,161.45096694590254,none
2148.0,149.68153085937502,none
2149.0,149.04638149956597,none
2150.0,162.51743787824844,none
2151.0,168.8079321246677,none
2152.0,149.37754496917725,none
2153.0,149.47019544660782,none
2154.0,160.76332838795977,none
2155.0,151.07154945051406,none
2156.0,150.84678065846762,none
2157.0,163.96590613996716,none
2158.0,150.0149259270562,none
2159.0,151.6136851392958,none
2160.0,161.7425401306152,none
2161.0,150.5913919024997,none
2162.0,151.7411999450683,none
2163.0,162.32180545789933,none
2164.0,152.6975724114312,none
2165.0,154.38453984307182,none
2166.0,170.8229597649468,none
2167.0,158.72665363498265,none
2168.0,160.10826237996415,none
2169.0,172.7645124891493,none
2170.0,159.65158701561825,none
2171.0,157.66915348968502,none
2172.0,172.3568429660373,none
2173.0,158.27013141276043,none
2174.0,165.08619467349587,none
2175.0,187.529111543613,none
2176.0,223.73525486094158,14.454026544445558
2177.0,189.62805292697482,13.710706164338367
2178.0,188.4146708372328,none
2179.0,214.02272974650066,none
2180.0,193.39479301689994,none
2181.0,193.54731412489153,none
2182.0,215.06836740705702,none
2183.0,192.91383167249887,13.789933122004037
2184.0,203.38954128672285,none
2185.0,232.39425820244685,none
2186.0,208.3306609368218,14.40248446842651
2187.0,209.03933222045896,none
2188.0,231.63056021864148,none
2189.0,209.70503030988905,13.869165021834567
2190.0,209.96293294270833,13.885531433688143
2191.0,232.62210847913957,none
2192.0,207.4998513888889,13.963394558906245
2193.0,200.45590364515513,13.813120194210049
2194.0,214.81700127766928,none
2195.0,184.13790966186525,13.985009811706044
2196.0,172.76054422183563,13.11557400093757
2197.0,185.5414119084676,none
2198.0,166.97299020114477,none
2199.0,165.02018492228189,none
2200.0,180.79367078993056,none
2201.0,182.52968378889298,none
2202.0,165.71923190494115,none
2203.0,164.41839099867082,none
2204.0,178.23887456444635,none
2205.0,161.8795397662693,none
2206.0,163.29849217664932,none
2207.0,173.73334806247286,none
2208.0,157.96598254123265,none
2209.0,154.56208245832656,none
2210.0,168.09927402072483,none
2211.0,154.01559500986738,none
2212.0,152.55854435153537,none
2213.0,165.3134593580458,none
2214.0,151.1057681950887,none
2215.0,151.34604852142334,none
2216.0,166.88919565684003,none
2217.0,157.04738855726453,none
2218.0,156.88953945159912,none
2219.0,165.49692375335695,none
2220.0,155.13963865492082,none
2221.0,156.55453253835043,none
2222.0,178.69796523437503,none
2223.0,174.15599335378013,none
2224.0,175.13513552246093,none
2225.0,191.36794330495195,none
2226.0,212.6495212427775,none
2227.0,183.01994118652343,14.434594994093148
2228.0,184.21974238942462,14.03689315878894
2229.0,200.60521075422497,none
2230.0,183.9046300983005,none
2231.0,184.62906129133435,none
2232.0,198.91884062432183,13.857943447202336
2233.0,186.11523137054445,none
2234.0,188.05721786499024,none
2235.0,205.79100951538086,none
2236.0,140.72400332285565,none
2237.0,107.77797912326389,none
2238.0,132.09290988498262,none
2239.0,127.96982844780815,none
2240.0,177.7240183307224,none
2241.0,196.31101800944012,13.171353447776537
2242.0,178.30889745822486,14.01154936708698
2243.0,176.8181093315972,none
2244.0,189.13120099826386,none
2245.0,179.820500861952,13.773736713777096
2246.0,181.2784866509332,13.2204873650639
2247.0,191.23169084862602,none
2248.0,182.44254557020395,none
2249.0,182.6736089945475,12.461453100002442
2250.0,189.1787121539646,12.772687936558835
2251.0,209.30434503156874,13.417564079410512
2252.0,198.27971738671195,12.720317395979512
2253.0,203.85610098453097,12.852188115440157
2254.0,218.1506138019138,13.194046297288942
2255.0,205.31273224826393,12.837863454236121
2256.0,209.26735354800752,13.232162140953857
2257.0,222.9455657524957,13.175046577788832
2258.0,212.46393634372288,13.28695958846887
2259.0,211.84992619832357,13.261414421032157
2260.0,223.65332615136043,12.897229859244693
2261.0,211.45367960544164,13.00387562675422
2262.0,211.54043294270832,13.140565631303547
2263.0,220.87059700249569,13.309578968624542
2264.0,195.04201332939994,13.346852547498798
2265.0,184.38046868218316,13.08935933218911
2266.0,195.27918218977183,14.191044682494267
2267.0,180.42320074717205,12.983007476088268
2268.0,181.19994467349582,13.201420952326096
2269.0,194.47111582421198,none
2270.0,178.70968486260307,12.659298031398912
2271.0,177.60810826212565,none
2272.0,184.2710240641276,none
2273.0,160.71334367116293,none
2274.0,152.203161976454,none
2275.0,162.2916088697645,none
2276.0,175.67913227522106,none
2277.0,157.5417480670505,none
2278.0,155.46448090006507,none
2279.0,162.38739124281142,none
2280.0,153.3361922727797,none
2281.0,154.70022100423176,none
2282.0,157.01957503238253,none
2283.0,149.485347845459,none
2284.0,149.57337977277973,none
2285.0,154.93130793999563,none
2286.0,149.4963390943739,none
2287.0,147.14511743096247,none
2288.0,153.05561212141248,none
2289.0,148.4185044309828,none
2290.0,148.17502912326387,none
2291.0,149.9208734658135,none
2292.0,145.70794087456596,none
2293.0,144.08590567966036,none
2294.0,150.65114149305558,none
2295.0,144.66974349975584,none
2296.0,145.85369683159723,none
2297.0,148.81454581095377,none
2298.0,145.10299309624565,none
2299.0,145.23845312228732,none
2300.0,149.58711763492158,none
2301.0,169.96297603081595,none
2302.0,147.5984704420302,none
2303.0,144.9816677727593,none
2304.0,152.33181216837565,none
2305.0,146.33929534895157,none
2306.0,147.49741509331596,none
2307.0,153.69366305728488,none
2308.0,152.16385467105442,none
2309.0,151.34911361338294,none
2310.0,155.18988626030816,none
2311.0,149.59518373463948,none
2312.0,149.23936922183566,none
2313.0,155.0758598793877,none
2314.0,148.55027367553714,none
2315.0,150.17140197330048,none
2316.0,155.25947113647462,none
2317.0,150.69434738345672,none
2318.0,148.5400012993707,none
2319.0,153.19900364159477,none
2320.0,147.97395826551647,none
2321.0,149.44113997124566,none
2322.0,153.54575368228492,none
2323.0,147.72070696868894,none
2324.0,147.16922476382788,none
2325.0,150.89104632551403,none
2326.0,166.5734190205892,none
2327.0,144.36610589192708,none
2328.0,143.02677359415688,none
2329.0,150.23352321217854,none
2330.0,143.64948854556613,none
2331.0,141.58423239322238,none
2332.0,146.78850937500002,none
2333.0,143.9814684889052,none
2334.0,144.69539636213514,none
2335.0,146.75280118747284,none
2336.0,135.89155690087213,none
2337.0,135.21898598208955,none
2338.0,115.31274173973931,none
2339.0,82.90455059661868,none
2340.0,85.0645742078993,none
2341.0,86.92959201388891,none
2342.0,98.16765950503878,none
2343.0,110.4156066675822,none
2344.0,127.04824289805093,none
2345.0,119.89256833072237,none
2346.0,120.78185144788954,none
2347.0,129.94691327853732,none
2348.0,121.08090052473278,none
2349.0,119.84340711805557,none
2350.0,129.19336351708304,none
2351.0,139.30131340874567,none
2352.0,120.93936722802056,none
2353.0,120.71099890882705,none
2354.0,126.50397970225019,none
2355.0,119.68072688191731,none
2356.0,120.09321532779269,none
2357.0,127.69881943359374,none
2358.0,120.40029232432047,none
2359.0,120.71708820783827,none
2360.0,128.7868145139906,none
2361.0,119.35003130272759,none
2362.0,119.40622089826796,none
2363.0,126.64695303751627,none
2364.0,117.6607435219659,none
2365.0,117.60339045138892,none
2366.0,123.60942742902968,none
2367.0,117.11605016259088,none
2368.0,117.44612864583335,none
2369.0,124.37005711805556,none
2370.0,117.85259056786431,none
2371.0,117.50164346499973,none
2372.0,124.56444903903537,none
2373.0,118.04853459676109,none
2374.0,117.40593131442598,none
2375.0,124.61835682356092,none
2376.0,136.4216687255859,none
2377.0,119.87311622297499,none
2378.0,116.9361902654012,none
2379.0,125.36025345713296,none
2380.0,116.30821957041422,none
2381.0,117.12146713256836,none
2382.0,126.1757699049208,none
2383.0,118.02146662326389,none
2384.0,118.38454199150932,none
2385.0,127.18135817871094,none
2386.0,120.06807808159719,none
2387.0,119.65208959130182,none
2388.0,127.52169973687064,none
2389.0,119.95701120995417,none
2390.0,128.22755988498264,none
